Age,Gender,Race,Featurs
32,0,1,229.3510456107384
32,0,1,237.14117399494523
32,0,1,244.65511973075854
32,0,1,243.54523918452185
32,0,1,226.0450279379525
32,0,1,270.20158948153437
32,0,2,231.50096944178642
32,0,2,224.77528705022573
32,0,2,239.937231624826
32,0,2,250.5106568741911
32,0,2,241.31188288194488
32,0,2,216.10351650216714
32,0,2,223.10474623140004
32,0,2,232.07092653060033
32,0,2,225.91681912723053
32,0,2,214.311442422144
32,0,2,252.02148308953588
32,0,2,225.5231950415874
32,0,2,205.2509831454451
32,0,2,227.6649823498121
32,0,2,219.63247186359274
32,0,2,234.52480731742193
32,0,2,205.03635011533282
32,0,2,207.71522199552712
32,0,2,232.666910999891
32,0,2,217.53689270837287
32,0,2,224.61643912244602
32,0,2,226.96340363976492
32,0,2,244.61431450280443
32,0,2,234.98065569238895
32,0,2,214.7515539486826
32,0,2,243.590273803117
32,0,2,238.92190045883063
32,0,2,233.66598860069882
32,0,2,221.0598026233768
32,0,2,251.22095723157975
32,0,2,264.2677552568232
32,0,2,227.96777434670142
32,0,2,224.33031639777562
32,0,2,196.54092717134716
32,0,2,222.1591303398232
32,0,2,240.66696195546416
32,0,2,232.95796248632175
32,0,2,195.03565588643724
32,0,3,232.05127463487628
32,0,3,205.36915686626645
32,0,3,231.52454900188644
32,0,3,218.19278188969218
32,0,3,230.8057417024545
32,0,3,228.2709956881743
32,0,3,255.83402463995952
32,0,3,229.1879959842518
32,0,3,244.42675942196192
32,0,3,224.60725987732405
32,0,3,224.33918475203595
32,0,4,252.53126128000906
32,0,4,224.62863823862313
32,0,4,235.74800605741353
32,0,4,242.67488026504662
32,0,4,228.7311125704394
32,0,4,218.24349985011412
32,0,4,223.28051486888128
32,1,0,228.7240302638873
32,1,0,215.1530700296799
32,1,0,265.5573259495811
32,1,0,231.26906206792168
32,1,0,208.94819128792585
32,1,0,222.80942995315942
32,1,0,261.26870732478784
32,1,0,265.46827200625427
32,1,0,218.22766239100883
32,1,0,236.23483411079667
32,1,0,209.90174547556398
32,1,0,241.60917329144462
32,1,0,228.51488464881555
32,1,0,226.97093065210677
32,1,0,238.05559752879688
32,1,0,229.26034560480434
32,1,0,254.64522618728472
32,1,0,248.90029479366817
32,1,0,230.85553775421675
32,1,0,241.6411901022796
32,1,0,212.2532875845198
32,1,0,224.82303151816396
32,1,0,236.8036365602416
32,1,0,214.3705881753302
32,1,0,241.84967073266202
32,1,0,214.0836236813316
32,1,0,214.40439598401778
32,1,0,239.29974099047192
32,1,0,235.75268563729702
32,1,0,220.37765255073612
32,1,0,249.86331835568507
32,1,0,247.84296176284136
32,1,0,251.8300201352153
32,1,0,231.5599780090765
32,1,0,236.9238250343892
32,1,0,259.96822424230277
32,1,0,236.46343661283473
32,1,0,256.5248348500353
32,1,0,234.4812610853594
32,1,0,235.57193954339323
32,1,0,249.0427206759572
32,1,0,244.27900656641953
32,1,0,239.10217807782348
32,1,0,234.85812447382568
32,1,0,231.92083580614826
32,1,0,231.43826198897273
32,1,0,244.18901916580558
32,1,0,256.59931328260075
32,1,0,217.08507027159405
32,1,0,223.234900402382
32,1,0,246.02734012049362
32,1,0,225.7591894088893
32,1,0,232.41948554139856
32,1,0,197.46619925839826
32,1,0,243.23613189734942
32,1,0,235.91886381218077
32,1,0,230.02452283771927
32,1,0,245.2579474592141
32,1,0,229.1139101288241
32,1,0,220.11812262260347
32,1,0,250.08712635443027
32,1,0,214.95999963416546
32,1,0,232.67804296487355
32,1,0,245.13854331130267
32,1,0,257.77435324788655
32,1,0,242.40635134281592
32,1,0,218.3587781617724
32,1,0,255.38744413633898
32,1,0,249.74791084676434
32,1,0,214.0676715065224
32,1,0,230.40816958096596
32,1,0,221.20337951878298
32,1,0,237.92609017774095
32,1,1,271.890925431092
32,1,1,237.18234682482552
32,1,1,235.3985774159122
32,1,1,247.6771433097785
32,1,1,218.1876183526176
32,1,1,228.64557437134175
32,1,1,259.43838000018013
32,1,1,267.0882369379282
32,1,1,249.33173897590115
32,1,1,257.23821430094506
32,1,1,240.78062779854469
32,1,1,254.968663733444
32,1,1,197.9164531780333
32,1,1,171.34993970646104
32,1,1,250.7095456961012
32,1,1,223.3739733408804
32,1,1,222.73662720332663
32,1,1,245.98455204478748
32,1,1,214.97276464835653
32,1,1,224.77376585388578
32,1,1,247.79174853425764
32,1,1,249.37032922421224
32,1,1,227.64296173675467
32,1,1,240.38716345814584
32,1,1,231.73181716556564
32,1,1,237.8443355901
32,1,1,219.06228476718582
32,1,1,232.03256255026395
32,1,1,241.9340607498383
32,1,1,231.65258872210234
32,1,1,229.79558530814936
32,1,1,253.0320783970143
32,1,1,215.7671615973565
32,1,1,234.2059244333018
32,1,1,233.04461482618422
32,1,1,238.8878595370843
32,1,1,212.48672453667405
32,1,1,222.7637429313526
32,1,1,222.35026446853263
32,1,1,199.74403419730396
32,1,1,225.79574915042826
32,1,1,233.48270087523213
32,1,1,241.2037634401093
32,1,1,240.4194523220051
32,1,1,248.47939544384934
32,1,1,238.04566835226908
32,1,1,192.92680406470006
32,1,1,199.03475064673702
32,1,1,217.0964126188536
32,1,1,218.74351312719324
32,1,1,240.54563739710628
32,1,1,202.84431887937504
32,1,1,171.34993970646104
32,1,1,255.6386692742606
32,1,1,264.2510252840631
32,1,1,237.61896742987898
32,1,1,262.17803842794456
32,1,1,254.77467734019774
32,1,1,259.09809377044513
32,1,1,193.9719850263648
32,1,1,252.79269005241693
32,1,1,219.02021349928773
32,1,1,212.41085212158444
32,1,1,240.2161576687546
32,1,1,233.1647516628287
32,1,1,250.69714283314474
32,1,1,240.13437676392238
32,1,1,247.15773357439102
32,1,1,247.15773357439102
32,1,1,238.5967648393987
32,1,1,227.32225246448445
32,1,1,258.77987743336223
32,1,1,227.4425780822097
32,1,1,260.1108280219179
32,1,1,220.32819306638737
32,1,1,217.40652954943414
32,1,1,261.910798641827
32,1,1,270.51847053055997
32,1,1,217.87437096094447
32,1,1,276.67719670968575
32,1,1,265.1899941762378
32,1,1,252.25103693195615
32,1,1,240.43042792814018
32,1,1,265.38022879297785
32,1,1,258.1795740389831
32,1,1,245.0836156794638
32,1,1,236.01597581179118
32,1,1,245.64538250913267
32,1,1,257.25716652231665
32,1,1,214.72857074891027
32,1,1,230.14742482832554
32,1,1,252.85834359942092
32,1,1,228.60573195411058
32,1,1,202.34456398114537
32,1,1,248.77537087771418
32,1,1,232.19983382618872
32,1,1,232.12763085069835
32,1,1,262.5934020585919
32,1,1,219.8756802659032
32,1,1,222.57277888322255
32,1,1,205.98495109361085
32,1,1,218.92277985503745
32,1,1,240.9159509787811
32,1,1,216.65540268046402
32,1,1,262.32825061918584
32,1,1,222.49400597456548
32,1,1,250.83124058018052
32,1,1,251.43063234570718
32,1,2,227.75263237810498
32,1,2,250.6556928581691
32,1,2,228.7325133598107
32,1,2,225.3461952127971
32,1,2,228.83135901880536
32,1,2,206.3558636706342
32,1,2,230.21047760526653
32,1,2,212.54019642943248
32,1,2,246.45592818135373
32,1,2,245.660485161083
32,1,2,225.9085949058412
32,1,2,225.03004435183036
32,1,2,228.63095680139446
32,1,2,256.11172713108533
32,1,2,237.08644289227362
32,1,2,209.0357910211156
32,1,2,235.60793009704287
32,1,2,224.6030321341073
32,1,2,229.81971801406678
32,1,2,245.462407479959
32,1,2,226.91246886762613
32,1,2,220.78710385605314
32,1,2,247.28418573625322
32,1,2,252.47314467841704
32,1,2,219.22758355320235
32,1,2,190.16950812817797
32,1,2,234.53963249973017
32,1,2,228.44992811509144
32,1,2,220.7646074667107
32,1,2,209.07889932028783
32,1,2,206.14993671418506
32,1,2,233.61926862823668
32,1,2,218.54482928097553
32,1,2,232.55182756210166
32,1,3,222.9446032828344
32,1,3,243.46365988643788
32,1,3,249.8271317918057
32,1,4,222.5678168859967
32,1,4,228.59005186678604
32,1,4,241.91278953740485
32,1,4,250.04659146876753
32,1,4,223.09522802469485
32,1,4,179.96565042460293
32,1,4,247.13197418344785
33,0,0,244.96594592297606
33,0,0,269.3646994384842
33,0,0,243.3754551198985
33,0,0,233.41212924064683
33,0,0,229.2429682676841
33,0,0,243.59642481325596
33,0,0,256.36357854926035
33,0,0,241.20688368175126
33,0,0,218.2510866561533
33,0,0,236.28270557238773
33,0,0,228.1942431115972
33,0,1,249.78940020044305
33,0,1,248.4483776761541
33,0,1,243.2266655134449
33,0,1,245.5623792757545
33,0,1,223.188706503883
33,0,1,218.92432410788086
33,0,1,261.5047772700677
33,0,1,230.82581681400484
33,0,1,235.01804904674916
33,0,2,207.8986419221693
33,0,2,225.43139091824412
33,0,3,208.34954355086694
33,0,3,249.57711712036757
33,0,3,234.55317667462657
33,0,3,210.1347514178558
33,0,4,234.2538449365296
33,0,4,263.4779100484393
33,0,4,197.41668312378488
33,1,0,215.94492397583952
33,1,0,253.2962852868048
33,1,0,225.47913699915472
33,1,0,202.6338146866505
33,1,0,252.23674597035279
33,1,0,235.15316079417033
33,1,0,236.78434180361472
33,1,0,237.65729583874705
33,1,0,234.80409995870517
33,1,0,242.57042173593192
33,1,0,238.8304844327806
33,1,0,228.1942431115972
33,1,0,240.33417568558076
33,1,1,209.1321337825313
33,1,1,207.31460524942253
33,1,1,225.20753822636516
33,1,1,223.55583423692514
33,1,1,209.26110474716552
33,1,1,258.652761660098
33,1,1,221.31411509456035
33,1,1,213.19776173909378
33,1,1,247.24870833039583
33,1,1,245.62167481442316
33,1,1,253.62119646632635
33,1,1,249.51909813531785
33,1,1,233.36881914681447
33,1,1,236.04857851937192
33,1,1,270.59951454665463
33,1,1,265.4897612855582
33,1,1,248.24381488266485
33,1,1,251.30594025080475
33,1,1,208.86142559245786
33,1,1,290.446664260979
33,1,1,250.0183031254961
33,1,1,261.5047772700677
33,1,2,261.4261343384751
33,1,3,259.44208006514856
33,1,3,244.2253522965525
33,1,4,242.6586540384675
33,1,4,238.33137897944553
33,1,4,225.16234420697273
34,0,0,215.76691353140617
34,0,0,245.84899809309366
34,0,0,234.76330684592955
34,0,0,248.15178385184444
34,0,0,218.07407202708006
34,0,0,206.44624317403026
34,0,0,203.33949520880097
34,0,0,234.41418591188858
34,0,0,221.3970293025006
34,0,0,208.11334724413882
34,0,0,261.9770794513188
34,0,0,243.17379580658866
34,0,0,216.9136219640364
34,0,0,247.72098476017192
34,0,0,195.34397871603073
34,0,0,246.3172452509526
34,0,0,234.19243112995815
34,0,0,233.99507594198235
34,0,0,242.57614298555688
34,0,0,240.90063029897
34,0,0,234.70482510563505
34,0,0,206.10838306757077
34,0,0,226.1643151867663
34,0,0,237.02875751011268
34,0,0,246.44159064859434
34,0,0,232.33376385304152
34,0,0,247.37062529554527
34,0,0,226.65704369326465
34,0,0,208.9898536398889
34,0,0,228.3418173647192
34,0,0,271.3049913038552
34,0,0,217.50857303426517
34,0,0,226.68200325763678
34,0,0,241.47486404973594
34,0,0,227.4092012041346
34,0,0,258.7633558837965
34,0,0,229.3320817830193
34,0,0,226.93056408020797
34,0,0,226.82010658797108
34,0,0,243.82486957475098
34,0,0,247.1797134879702
34,0,0,246.38017336324128
34,0,0,234.83198037809265
34,0,0,214.8822565791351
34,0,0,223.33933578571364
34,0,0,217.0238248928556
34,0,0,261.7023630529462
34,0,0,233.91195121666004
34,0,0,241.01063210022312
34,0,0,236.71543779990748
34,0,0,233.51824388112206
34,0,0,231.0429991464867
34,0,0,222.95773475094626
34,0,0,235.683558736125
34,0,0,234.51473071224683
34,0,0,241.36258986607226
34,0,0,241.57263741238347
34,0,0,238.31442778499587
34,0,1,231.74623642732092
34,0,1,243.0008980842834
34,0,1,233.06421914827533
34,0,1,231.7048338273982
34,0,1,220.94700728562069
34,0,1,226.636333827996
34,0,1,224.02669282196064
34,0,1,203.25971988421745
34,0,1,234.10381791379893
34,0,1,227.07491346873468
34,0,1,220.23114864787485
34,0,1,224.89507898530144
34,0,1,228.37050852748735
34,0,1,167.74757902500363
34,0,1,201.1966967245212
34,0,1,226.84749563155236
34,0,1,236.9790920219068
34,0,1,223.5971414104468
34,0,1,220.8789231911943
34,0,1,230.43055970663272
34,0,1,236.782009753212
34,0,1,233.9109275112578
34,0,1,220.17371114274744
34,0,1,222.51566235175977
34,0,1,248.84718542186212
34,0,1,211.82621883305464
34,0,1,229.9236873427268
34,0,1,236.69551582540325
34,0,1,228.9798875245518
34,0,1,180.9147147520756
34,0,1,249.445118610891
34,0,1,248.04296277274938
34,0,1,243.59984857674556
34,0,1,233.8930778151298
34,0,1,234.37862647252203
34,0,1,234.21851344269197
34,0,1,244.55493477326198
34,0,1,242.1438136745522
34,0,1,249.5465683821655
34,0,1,213.67943634264287
34,0,1,263.0121785613213
34,0,1,253.72991401186846
34,0,1,246.4241531816466
34,0,1,230.4407627818662
34,0,1,250.20848947375572
34,0,1,231.61458263867723
34,0,1,244.89207161413412
34,0,1,238.29571724271028
34,0,1,236.57691390496484
34,0,1,220.7405952860766
34,0,1,236.7825811486162
34,0,1,219.2556845836233
34,0,1,236.2007249471216
34,0,1,248.4032056648909
34,0,1,198.0005676394277
34,0,1,218.81711970659572
34,0,1,235.9790328165451
34,0,1,195.6211628028276
34,0,1,239.2374339920243
34,0,1,225.1711374185354
34,0,1,173.9796547375553
34,0,1,252.38040266230334
34,0,2,206.43574553255831
34,0,2,235.14497843476542
34,0,2,253.6294293402014
34,0,2,216.24904813927841
34,0,2,233.52128757377855
34,0,2,251.89281787971623
34,0,2,213.51575250167255
34,0,3,229.82679737009
34,0,3,195.62470793369297
34,0,3,256.868820051723
34,0,3,246.2570762108963
34,0,3,224.01653147112955
34,0,3,216.46069726368387
34,0,4,229.13667249064824
34,0,4,236.41575065493888
34,0,4,232.45198817770645
34,0,4,204.15594658778733
34,0,4,221.70224065234686
34,1,0,255.06714707550043
34,1,0,216.73656089711318
34,1,0,252.42495374044776
34,1,0,222.38740419390575
34,1,0,243.52435481967427
34,1,0,239.980799924322
34,1,0,240.79201197986362
34,1,0,224.71113019729532
34,1,0,187.67812922395035
34,1,0,248.67032117157845
34,1,0,249.471669615133
34,1,0,214.26503923976304
34,1,0,215.02585145849048
34,1,0,247.25994413203003
34,1,0,232.69257662565812
34,1,0,201.84859995652744
34,1,0,224.02448578612615
34,1,0,245.96690337023605
34,1,0,242.52842004165305
34,1,0,214.5172557675067
34,1,0,247.06710627038697
34,1,0,226.63295616918862
34,1,0,240.77137702607476
34,1,1,221.13180668794593
34,1,1,252.9086596172608
34,1,1,251.61384282390878
34,1,1,255.20463703545602
34,1,1,257.1468181865378
34,1,1,233.80533713583006
34,1,1,244.70358358293902
34,1,1,197.82449921102472
34,1,1,205.9361284267963
34,1,1,248.26988251016255
34,1,1,236.4765512480688
34,1,1,261.6921162004061
34,1,1,236.21264314447615
34,1,1,248.07803460423264
34,1,1,228.0336600019501
34,1,1,234.58244730516756
34,1,1,230.8544893074836
34,1,1,266.1712328891721
34,1,1,232.0976247783012
34,1,1,251.7594358386394
34,1,1,221.11167763025185
34,1,1,255.35014878323108
34,1,1,249.6660456369715
34,1,1,250.45742412642684
34,1,1,255.7289851776569
34,1,1,210.48803195146598
34,1,1,264.81047367563036
34,1,1,265.0074492723681
34,1,1,246.71811886428736
34,1,1,226.91811902696884
34,1,1,225.36324784254742
34,1,1,257.01758618769816
34,1,1,203.25930483232474
34,1,1,231.6983482564155
34,1,1,219.12281960514306
34,1,1,219.71226957135684
34,1,1,207.1082926931208
34,1,1,220.02005833551556
34,1,1,211.19470076605114
34,1,1,249.01072228270118
34,1,1,238.62167632279647
34,1,1,194.69926756146077
34,1,1,243.6846859235303
34,1,1,220.6219301476237
34,1,1,263.33823207372245
34,1,1,206.08764244314148
34,1,1,240.6011311451482
34,1,1,239.7009242539044
34,1,1,253.54418019117406
34,1,1,226.87081464867947
34,1,1,248.87306189446804
34,1,1,240.02937574746363
34,1,2,229.92617324407632
34,1,2,263.07691817845455
34,1,2,193.34237654658386
34,1,4,238.7398076848927
35,0,0,232.1411453479659
35,0,0,220.75160109163443
35,0,0,219.78406250247485
35,0,0,227.16797732741955
35,0,0,192.74506331576225
35,0,0,213.90465408956237
35,0,0,229.3826329139772
35,0,0,187.34203261968952
35,0,0,238.8934763829966
35,0,0,279.7756591031842
35,0,0,239.15958545903842
35,0,0,244.40716792157548
35,0,0,243.8683889198792
35,0,0,247.95096365014635
35,0,0,234.25347399687388
35,0,0,249.56999493822894
35,0,0,232.9910412578513
35,0,0,268.36896069783324
35,0,0,189.10256445603545
35,0,0,234.1421137106526
35,0,0,230.16676083793408
35,0,0,221.1381039916421
35,0,0,217.14661817670762
35,0,0,232.22767998567494
35,0,0,227.3609733956939
35,0,0,224.466811377758
35,0,0,222.2964152384166
35,0,0,199.0615445167183
35,0,0,224.3939674259691
35,0,0,218.12305705597194
35,0,0,252.32116505063226
35,0,0,253.49028910842503
35,0,0,220.13664894943017
35,0,0,233.9289969573611
35,0,0,248.5178505239873
35,0,0,226.54001340839267
35,0,0,211.18000407844855
35,0,0,233.8160528854861
35,0,0,230.65467730515877
35,0,0,222.0994048795236
35,0,0,233.14661949589663
35,0,0,216.32461176884158
35,0,0,211.76261930487442
35,0,0,229.21159424460234
35,0,0,235.47885106906983
35,0,0,228.94035478913935
35,0,0,239.32137006964163
35,0,0,223.23785404462794
35,0,0,247.00051122514424
35,0,0,239.25665741229835
35,0,0,242.74180218522363
35,0,0,221.66233309291815
35,0,0,224.03920264264502
35,0,0,220.32447028500286
35,0,0,221.57963309482108
35,0,0,260.7118649363037
35,0,0,202.92767113493568
35,0,0,247.23829784768202
35,0,0,211.79343574967697
35,0,0,194.7036713986763
35,0,0,218.34046943812666
35,0,0,226.24553806383742
35,0,0,209.51281251770072
35,0,0,228.16883312537396
35,0,0,266.95488960600085
35,0,0,230.6800654670708
35,0,0,253.57349439739133
35,0,0,212.67991925785122
35,0,0,234.6822604104162
35,0,0,248.23586454289318
35,0,0,208.6975064597145
35,0,0,246.52475363791459
35,0,0,222.10556626063794
35,0,0,250.65473413473111
35,0,0,235.31032066760042
35,0,0,221.3157892622417
35,0,0,245.10917544750887
35,0,0,232.01499724295928
35,0,0,244.02462225345096
35,0,0,253.74143097920273
35,0,0,237.89672252126758
35,0,0,220.2598790066205
35,0,0,206.0498093097961
35,0,0,219.49899751449516
35,0,0,226.6872137148153
35,0,0,247.28455911826416
35,0,0,142.21781683386854
35,0,0,215.00743848487156
35,0,0,236.7839522921308
35,0,0,243.84167600075958
35,0,0,249.25137594419897
35,0,0,224.11677439195608
35,0,0,235.3309061220918
35,0,0,233.79828503467843
35,0,0,187.93542127275083
35,0,0,233.7938021961814
35,0,0,237.82540633259245
35,0,0,216.8476994152244
35,0,0,197.8455816337394
35,0,0,243.93914270167858
35,0,0,229.37773867485174
35,0,0,238.23585460096288
35,0,0,219.22253414355407
35,0,0,242.03197128707498
35,0,0,188.59027774516306
35,0,0,238.13645909344828
35,0,0,235.83122646382168
35,0,0,240.19227320356737
35,0,0,226.40289421373313
35,0,0,247.4332175777964
35,0,0,216.48909697009597
35,0,0,244.62667902347147
35,0,0,241.0812527482998
35,0,0,246.75299410856093
35,0,0,250.32152734627007
35,0,0,236.54543478756142
35,0,0,228.62342645124517
35,0,0,163.5441510507269
35,0,0,280.6637458275966
35,0,0,257.13864611691446
35,0,0,206.36452226735895
35,0,0,241.97669033172733
35,0,0,245.3195399298704
35,0,0,231.36389434157147
35,0,0,228.34533656904406
35,0,0,232.22669605118378
35,0,0,267.42137930068805
35,0,0,240.644956104294
35,0,0,244.93314371905
35,0,0,204.90518030753813
35,0,0,242.17716347173672
35,0,0,236.1900059927523
35,0,0,243.78824119731445
35,0,0,238.95453225278044
35,0,0,229.09856328283524
35,0,0,205.1567086209642
35,0,0,231.4655972092172
35,0,0,237.15264974058283
35,0,0,196.25469141437378
35,0,0,195.90996232815542
35,0,0,233.34841790825215
35,0,0,235.43472626332482
35,0,0,231.24149635140972
35,0,0,210.40685853168014
35,0,0,213.74160346364482
35,0,0,208.70653087671639
35,0,0,212.7460057258378
35,0,0,234.1608499873198
35,0,0,236.23730198963085
35,0,0,258.18913428197254
35,0,0,227.89870116262964
35,0,0,218.4661719643163
35,0,0,244.59177355319278
35,0,0,229.8111851608054
35,0,0,242.68360516790892
35,0,0,259.3599311859816
35,0,0,238.37396418914665
35,0,0,207.145157855557
35,0,0,234.5486461514917
35,0,0,242.3573332166642
35,0,0,241.5307432595376
35,0,0,214.5864264296696
35,0,0,248.82461070535268
35,0,0,237.19171604511524
35,0,0,211.70900557625907
35,0,0,154.53239156641104
35,0,0,224.23745744033982
35,0,0,223.75491564062514
35,0,0,238.31068554910803
35,0,0,225.51402439028305
35,0,0,223.1699476654068
35,0,1,230.45576276257003
35,0,1,233.1686310452003
35,0,1,223.86230948325013
35,0,1,208.21857042534992
35,0,1,200.6121895258673
35,0,1,262.71370938848605
35,0,1,223.59080481838822
35,0,1,254.2292241668876
35,0,1,229.0372326870501
35,0,1,208.20402705384836
35,0,1,228.40236005229855
35,0,1,241.37630012553694
35,0,1,235.2872694646146
35,0,1,238.13979497831974
35,0,1,212.63795646442287
35,0,1,205.07141676120267
35,0,1,256.84467888834797
35,0,1,247.50641455042265
35,0,1,234.31061312631275
35,0,1,201.98645447916627
35,0,1,246.1485129280955
35,0,1,248.92724745972075
35,0,1,228.48942863836544
35,0,1,253.93565052387726
35,0,1,231.1257146812774
35,0,1,234.00240417797943
35,0,1,224.01609007005808
35,0,1,238.6070792046376
35,0,1,151.84726090505978
35,0,1,235.46153039904132
35,0,1,219.30332807829404
35,0,1,229.17541170827172
35,0,1,228.34796964785312
35,0,1,218.41458404431012
35,0,1,226.96274892424086
35,0,1,206.1432716359734
35,0,1,220.44377887441456
35,0,1,229.36983912484015
35,0,1,233.47728418002822
35,0,1,201.24171223868473
35,0,1,224.22477494178827
35,0,1,194.1745937421739
35,0,1,234.20187222809918
35,0,1,252.16416454323524
35,0,1,225.1502207031508
35,0,1,242.50413883837135
35,0,1,235.06457951074037
35,0,1,251.3513195019474
35,0,1,247.21453131390751
35,0,1,246.67372717238587
35,0,1,223.85428900152166
35,0,1,229.6734938464735
35,0,1,249.60966415237556
35,0,1,224.69705606501287
35,0,1,236.95908150585362
35,0,1,254.47299155894473
35,0,1,217.03545098223412
35,0,1,270.49237560370875
35,0,1,255.70166231811882
35,0,1,233.2530160100671
35,0,1,230.5313560080807
35,0,1,220.18031166135194
35,0,1,233.55036830594332
35,0,1,194.11945317258846
35,0,1,212.9956611392002
35,0,1,202.04253635103134
35,0,1,231.6289725695495
35,0,1,201.71760525353523
35,0,1,246.4773569767781
35,0,1,234.90655779312252
35,0,1,219.24930138867853
35,0,1,225.30180619895663
35,0,1,248.44009025304206
35,0,1,241.70280064420257
35,0,1,227.03697830769997
35,0,1,211.92580539742738
35,0,1,238.89499929677754
35,0,1,216.3624225323468
35,0,1,218.36528519278318
35,0,1,241.81279688917547
35,0,1,251.28306550879017
35,0,1,210.55834429104
35,0,1,203.18066117140205
35,0,1,242.42541857059575
35,0,1,203.364169741358
35,0,1,213.62790488861395
35,0,1,239.32301205383652
35,0,1,213.5273172287655
35,0,1,238.56762794932973
35,0,1,238.82764094674195
35,0,1,233.68337384705086
35,0,1,228.9092971254876
35,0,1,215.41377680019338
35,0,1,224.8709665240671
35,0,1,216.0644649778389
35,0,1,229.3826329139772
35,0,1,221.92555164364387
35,0,1,183.55711163001587
35,0,1,251.94006556269278
35,0,1,205.13312175020081
35,0,1,221.8109621533751
35,0,1,234.87459335155168
35,0,1,255.59015880693323
35,0,1,239.96350711687347
35,0,1,231.5500747695687
35,0,1,240.51324926934484
35,0,1,236.1132917509044
35,0,1,242.3244685779957
35,0,1,245.20478986654095
35,0,1,230.48782084990245
35,0,1,222.51844993927998
35,0,1,230.51949621686776
35,0,1,234.12409461996884
35,0,1,241.1446269424572
35,0,2,230.26121679468633
35,0,2,251.49669730094882
35,0,2,216.23875720624278
35,0,2,203.74983034434348
35,0,2,234.48377891904062
35,0,2,221.20711408061106
35,0,2,236.34753280193837
35,0,2,215.12871791551342
35,0,2,215.65240230588313
35,0,2,247.5376430312297
35,0,2,239.69770433746578
35,0,2,199.19476370099454
35,0,2,272.6984223970667
35,0,2,223.02262499577552
35,0,2,226.04943967548576
35,0,2,187.9608765951831
35,0,2,224.09766555809728
35,0,2,228.15182680472049
35,0,2,180.78319871249147
35,0,2,242.09409072956623
35,0,2,235.61030566507725
35,0,2,204.66603109333317
35,0,2,240.65282316280013
35,0,2,239.49643764190063
35,0,2,211.45759109553998
35,0,2,258.00048744723836
35,0,2,202.67540070505896
35,0,2,237.88536484096733
35,0,2,202.9094192051749
35,0,2,221.03526575615297
35,0,2,225.33642468345045
35,0,2,223.13700256042887
35,0,2,222.55773704978063
35,0,2,226.25622345282363
35,0,2,234.5749684761921
35,0,2,251.44964422964418
35,0,2,220.3931043203209
35,0,2,235.00395174980838
35,0,2,194.0105697886187
35,0,2,219.6129384526124
35,0,2,238.66095273556994
35,0,2,234.14314588639394
35,0,2,227.61882868970795
35,0,2,243.74800759559486
35,0,2,226.34509567616584
35,0,2,277.26815930681374
35,0,2,205.51021090872246
35,0,2,206.19387590388754
35,0,2,254.3054641720317
35,0,2,215.35551255063592
35,0,2,244.19923041150804
35,0,2,240.6414811597697
35,0,2,231.46356143397668
35,0,2,221.9412208589529
35,0,2,206.97106374150283
35,0,2,239.75496678749045
35,0,3,216.5080711598497
35,0,3,264.1015792999269
35,0,3,236.86017999210753
35,0,3,216.4575458421919
35,0,3,235.9131420164222
35,0,3,235.51539178274763
35,0,3,225.89634275981035
35,0,3,224.76970678125122
35,0,3,220.91009824637263
35,0,3,240.59859952964888
35,0,3,261.43011996219934
35,0,3,225.40779398857222
35,0,3,198.67013869224758
35,0,3,223.35296946668802
35,0,3,214.59132699358065
35,0,3,222.8232742053653
35,0,3,242.87795437686444
35,0,3,235.77857131479638
35,0,4,239.22770968803522
35,0,4,218.1811618399007
35,0,4,248.55642893580045
35,0,4,232.31062513468274
35,0,4,237.93424224174274
35,0,4,228.18023881158712
35,0,4,202.12571500083826
35,0,4,236.21128449830786
35,0,4,220.15317184262022
35,0,4,240.20837687450987
35,0,4,194.54308616729503
35,0,4,220.7880691291549
35,0,4,225.82087796175375
35,0,4,208.90399141594304
35,0,4,226.1617909775211
35,0,4,245.7135244591421
35,0,4,268.0434695825561
35,0,4,228.9133525587092
35,0,4,220.50049625167253
35,0,4,245.01103410075004
35,0,4,229.86558108129594
35,0,4,244.45134107129445
35,0,4,217.68181981408958
35,0,4,218.89544327242612
35,0,4,244.21260527818467
35,0,4,236.19993718694002
35,1,0,245.34411485617585
35,1,0,244.85075249460104
35,1,0,244.27235406655223
35,1,0,237.10489187780846
35,1,0,211.1237564676325
35,1,0,235.3695425192844
35,1,0,218.5575711167122
35,1,0,252.53276991428885
35,1,0,237.19246863685487
35,1,0,244.10431581157218
35,1,0,227.82817012867585
35,1,0,234.23971501840543
35,1,0,245.39466731597503
35,1,0,233.05792370001097
35,1,0,235.01821660757201
35,1,0,242.66509183822126
35,1,0,200.22653507789963
35,1,0,229.60939075905057
35,1,0,245.7077575206176
35,1,0,267.23487594500284
35,1,0,232.9068692213521
35,1,0,234.55088428829075
35,1,0,249.92935199747075
35,1,0,242.0366366350371
35,1,0,244.63168213678742
35,1,0,248.81989803508884
35,1,0,228.61983480376247
35,1,0,231.8694106872356
35,1,0,242.85334468828722
35,1,0,243.490506208044
35,1,0,235.8339550106994
35,1,0,236.5027069854376
35,1,0,244.32938964134715
35,1,0,245.5062639838926
35,1,0,252.2728843192113
35,1,0,253.24757304930884
35,1,0,237.57870308724537
35,1,0,256.78438019589345
35,1,0,246.83340644179856
35,1,0,241.31283878390028
35,1,0,211.9272793093425
35,1,0,210.83486132558792
